"","oneTm","Date","TacklesComb","TacklesTFL","TacklesQBHits","DefInterceptionsQBHits","DefInterceptionsInt","DefInterceptionsYds","DefInterceptionsTD","KickReturnsRt","KickReturnsYds","KickReturnsYRt","KickReturnsTD","PuntReturnsYds","PuntReturnsTD","RushingYds","PassingYds","ReceivingYds","ReceivingTD","RushingTD"
"810","SDG","2016-10-02",2.5625,0.21875,0,0.1875,0.09375,1.5625,0,0,0,0,0,0.90625,0,15.75,79.4375,44.375,0.28125,0.09375
"811","SDG","2016-09-25",1.625,0.15625,0,0.125,0.0625,0.90625,0,0,0,0,0,0.90625,0,5.65625,37.4375,25.75,0.0625,0.0625
"812","SDG","2016-09-18",0.8125,0.0625,0,0.0625,0,0,0,0,0,0,0,0.25,0,2.6875,11.34375,10.28125,0.03125,0.0625
"813","SDG","2016-09-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"814","SDG","2016-01-03",17.53125,1.78125,0.21875,1.59375,0.15625,2.5,0.03125,0,0,0,0,0.15625,0,384.53125,1348.15625,1010.3125,6.90625,2.8125
"815","SDG","2015-12-24",16.40625,1.5625,0.1875,1.5,0.125,2.46875,0.03125,0,0,0,0,0.15625,0,356.03125,1284.96875,949.875,6.59375,2.625
"816","SDG","2015-12-20",15.3125,1.40625,0.1875,1.28125,0.125,2.46875,0.03125,0,0,0,0,0.15625,0,303.46875,1110.53125,800.5625,5.5,2.125
"817","SDG","2015-12-13",14.28125,1.25,0.1875,1.125,0.09375,2.46875,0.03125,0,0,0,0,0.15625,0,282.78125,1057.5625,748.21875,5.1875,1.90625
"818","SDG","2015-12-06",12.78125,1.1875,0.15625,1,0.0625,2.46875,0.03125,0,0,0,0,0.15625,0,241.5625,926.75,641.3125,4.46875,1.53125
"819","SDG","2015-11-29",11.65625,1.125,0.15625,0.96875,0.03125,2.125,0.03125,0,0,0,0,0.15625,0,215.34375,767.21875,523.59375,3.5625,1.40625
"820","SDG","2015-11-22",10.125,0.96875,0.09375,0.875,0.03125,2.125,0.03125,0,0,0,0,0.15625,0,172.8125,610.875,425.5,2.96875,1.09375
"821","SDG","2015-11-09",9.09375,0.9375,0.09375,0.75,0,0,0,0,0,0,0,0.15625,0,135.5,487.3125,337.375,2.40625,0.96875
"822","SDG","2015-11-01",8.1875,0.8125,0.0625,0.65625,0,0,0,0,0,0,0,0.15625,0,84.71875,328.59375,244.9375,1.75,0.65625
"823","SDG","2015-10-25",7.1875,0.75,0.0625,0.625,0,0,0,0,0,0,0,0.15625,0,63.90625,256.65625,191.40625,1.46875,0.5625
"824","SDG","2015-10-18",6.3125,0.59375,0.03125,0.5,0,0,0,0,0,0,0,0.15625,0,42.15625,175.375,128.0625,0.8125,0.53125
